card_id,name,pitch,classes,talents,kind,type_text,cost,power,defense,cc_legal,rarities,easiest_rarity,sets,printing_code,image_url
bdCCWJQKkgjTNrH8PbnwQ,Sack the Shifty,1,Assassin,,Deck,Assassin Action - Attack,0,4,3,true,C,C,ARK|DYN,ARK012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARK012.webp
TTdC6bPmz9GFQzqWFJnDC,Sack the Shifty,2,Assassin,,Deck,Assassin Action - Attack,0,3,3,true,C,C,DYN,DYN143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN143.webp
GCBnJqcCCpBHQwzBgdNbh,Sack the Shifty,3,Assassin,,Deck,Assassin Action - Attack,0,2,3,true,C,C,DYN,DYN144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN144.webp
cdb8cTqP9MRgwqr7Q6rHQ,Sacred Art: Immortal Lunar Shrine,3,Illusionist,Mystic,Deck,Mystic Illusionist Instant,3,,,true,M|P|V,M,FAB|MST,FAB234,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB234-RF.webp
GJzhGm6bb6gW8nMBgQRbz,Sacred Art: Jade Tiger Domain,3,Ninja,Mystic,Deck,Mystic Ninja Instant,3,,,true,M|P|V,M,FAB|MST,FAB233,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB233-RF.webp
c8CdW9QBrMJPh6nwJGJ6Q,Sacred Art: Undercurrent Desires,3,Assassin,Mystic,Deck,Mystic Assassin Instant,3,,,true,M|P|V,M,FAB|MST,FAB232,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB232-RF.webp
jFTctWqJnnwKqbbdphWjQ,Sadistic Scowl,1,,Reviled,Deck,Reviled Action,3,,2,true,R,R,SLY|SUP,SLY014,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SLY014.webp
zKtm8BQzLMCwJRgqcGLNm,Salt the Wound,2,Ninja,,Deck,Ninja Action - Attack,0,2,3,true,C|P,C,1HP|BEN|CRU|IRA|SFA|TCC,1HP135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP135.webp
c9hrdrfn8dNhkBcfQmqWn,Saltwater Swell,1,Pirate,,Deck,Pirate Action - Attack,1,3,3,true,R,R,SEA|SGB,SEA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA141.webp
rBz7GBhR7FPkbzKwRWmdp,Saltwater Swell,2,Pirate,,Deck,Pirate Action - Attack,1,2,3,true,R,R,SEA,SEA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA142.webp
DN8dWKrTLQzr6H9BJ8kcn,Saltwater Swell,3,Pirate,,Deck,Pirate Action - Attack,1,1,3,true,R,R,SEA|SGB,SEA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA143.webp
9pnrkbM9DbqCqqkbDCC8N,Salvage Shot,1,Ranger,,Deck,Ranger Action - Arrow Attack,1,5,3,true,C,C,1HP|ARC|AZL|RIP|SEA,1HP246,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP246.webp
d8mzLHtQRkT8GWFcgR78H,Salvage Shot,2,Ranger,,Deck,Ranger Action - Arrow Attack,1,4,3,true,C,C,1HP|ARC|SEA,1HP247,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP247.webp
bjffjnzNfQhdcGKKCWKCd,Salvage Shot,3,Ranger,,Deck,Ranger Action - Arrow Attack,1,3,3,true,C,C,1HP|ARC|SEA,1HP248,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP248.webp
bMJBmMJt99tBDWrznqMBR,Sanctuary of Aria,,,,Deck,Rosetta Macro,,,,true,T|P,T,AUA|FLR|LGS|OSC|ROS|VER,AUA029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA029.webp
DHhDFNgTHdTJ7NpWWm8jm,Sand Cover,1,Illusionist,Draconic,Deck,Draconic Illusionist Instant,0,,,true,C|P,C,FAB|UPR,FAB090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB090-RF.webp
bjKB8W9jG6nDH9Gt6rJMb,Sand Cover,2,Illusionist,Draconic,Deck,Draconic Illusionist Instant,0,,,true,C,C,UPR,UPR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR040.webp
GQJqWJwPz8BBnQRjb8ntF,Sand Cover,3,Illusionist,Draconic,Deck,Draconic Illusionist Instant,0,,,true,C,C,UPR,UPR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR041.webp
BpjDRjGcMhFQkKQLnLLkQ,Sand Sketched Plan,3,Brute,,Deck,Brute Action,0,,3,true,S|M,S,1HP|WTR,1HP015,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP015.webp
7kf9MgCRrqFckmcHLjtKb,Sandscour Greatbow,,Ranger,,Weapon,Ranger Weapon - Bow (2H),,,,true,M|V,M,DYN,DYN151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN151.webp
HmPP97LtzDb7fPrHPFdLk,Sap,1,Wizard,,Deck,Wizard Action,0,,3,true,C|P,C,DYN|FAB,DYN206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN206.webp
nkzf6zG8JPJgGkt7N66RP,Sap,2,Wizard,,Deck,Wizard Action,0,,3,true,C|P,C,DYN|FAB,DYN207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN207.webp
pGWLw8bBqKqTQHnrhg6b6,Sap,3,Wizard,,Deck,Wizard Action,0,,3,true,C|P,C,DYN|FAB,DYN208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN208.webp
8n9Fkr9DLNbMhKJRJTkLL,Sapphire Amulet,3,Generic,,Deck,Generic Action - Item,0,,,true,M|V,M,SEA,SEA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA197.webp
WQnrwMqz7KtLWb9nfzNDf,Sapwood Elixir,1,Generic,,Deck,Generic Action,1,,3,true,R|P,R,FAB|PEN,FAB436,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB436-CF.webp
9BqdPQckmdgcfzwtjw7BP,Sash of Sandikai,,,Draconic,Equipment,Draconic Equipment - Chest,,,0,true,C,C,FAI|UPR,FAI004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAI004.webp
7mdh968cg9r9JB7dfzcFW,Savage Beatdown,1,Brute,,Deck,Brute Action - Attack,3,6,3,true,M,M,AKO|DYN,AKO012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO012.webp
cM6R7TqbFHp76wfPTjrzM,Savage Claw,,Brute,,Weapon,Brute Weapon - Claw (1H),,3,,true,M|P,M,GEM|PEN,GEM107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM107-CF.webp
mFdkTGPQDnWjLB9Tgmdmm,Savage Feast,1,Brute,,Deck,Brute Action - Attack,1,6,3,true,R,R,1HP|RNR|SKA|WTR,1HP019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP019.webp
8t8CJMmCJTFtfF98wRTLr,Savage Feast,2,Brute,,Deck,Brute Action - Attack,1,5,3,true,R,R,1HP|WTR,1HP020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP020.webp
FkLTfnTqkjBKt9Ch9m8C8,Savage Feast,3,Brute,,Deck,Brute Action - Attack,1,4,3,true,R,R,1HP|WTR,1HP021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP021.webp
WPkcWHhWGzFKcNWQFM7hf,Savage Sash,,Brute,,Equipment,Brute Equipment - Chest,,,2,true,M|P,M,AKO|GEM|JDG,AKO004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO004-RF.webp
N8DMCFHgLPLrn9wQhhTjC,Savage Swing,1,Brute,,Deck,Brute Action - Attack,1,7,3,true,C,C,1HP|RNR|WTR,1HP031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP031.webp
cKRWnQCGq8f8dGKT7G8pF,Savage Swing,2,Brute,,Deck,Brute Action - Attack,1,6,3,true,C,C,1HP|RNR|WTR,1HP032,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP032.webp
7zdfJDbhwjMnMNqkDJ9Qb,Savage Swing,3,Brute,,Deck,Brute Action - Attack,1,5,3,true,C,C,1HP|WTR,1HP033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP033.webp
H6nGNM7gbPMNpKgnCcgkJ,Save the Thought,1,Wizard,,Deck,Wizard Instant,2,,,true,R,R,ROS,ROS179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS179.webp
7P7nqWCFNDmbR7QJqhfJf,Save the Thought,2,Wizard,,Deck,Wizard Instant,2,,,true,R,R,ROS,ROS180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS180.webp
knDjRzfw6mfHn6fG9WnhJ,Save the Thought,3,Wizard,,Deck,Wizard Instant,2,,,true,R,R,ROS,ROS181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS181.webp
WKb8wmGL6MRRzwLnzqLBj,Saving Grace,2,Warrior,Light,Deck,Light Warrior Defense Reaction,0,,3,true,M,M,ASB,ASB025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ASB025.webp
nmc8wLKtTmPhJFb7FH8BG,Savor Bloodshed,1,Assassin|Warrior,,Deck,Assassin / Warrior Action,0,,3,true,M,M,HNT,HNT198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT198.webp
Q8R69DNJCThNGkddBPW6k,"Sawbones, Dock Hand",2,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Ally,2,6,,true,M|V,M,AGB|SEA,AGB019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AGB019.webp
nkCCKCB8ftPdMCHHWHWtk,Scabskin Leathers,,Brute,,Equipment,Brute Equipment - Legs,,,2,true,P|L,P,1HP|FAB|LSS|WTR,1HP007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP007.webp
C8wdh6HkkQBqknGwzmnDw,Scalding Iron,1,Warrior,Draconic,Deck,Draconic Warrior Attack Reaction,0,,2,true,C,C,HNT,HNT110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT110.webp
jRwfcNHdwMF8wPwzGFdFd,Scalding Rain,1,Wizard,,Deck,Wizard Action,1,,3,true,C,C,1HP|ARC,1HP329,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP329.webp
B6mRfRqMMNH7QC8CmFFmf,Scalding Rain,2,Wizard,,Deck,Wizard Action,1,,3,true,C,C,1HP|ARC,1HP330,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP330.webp
cMf8rkwkBpMPzWz8NMBKj,Scalding Rain,3,Wizard,,Deck,Wizard Action,1,,3,true,C,C,1HP|ARC,1HP331,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP331.webp
rFTttdrTGWGwd8dbpfN6M,Scale Peeler,,Assassin,,Weapon,Assassin Weapon - Dagger (1H),,1,,true,M,M,OUT,OUT009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OUT009.webp
DbpqBt8Gp8HWg6QMFBBgh,Scar for a Scar,1,Generic,,Deck,Generic Action - Attack,0,4,2,true,C|P,C,1HP|AGB|ANQ|ASR|FAB|IRA|KAT|KSU|SBA|SDO|SEA|SFA|UPR|WTR,1HP396,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP396.webp
LwdKpBTcMk6rLjDwG8r6G,Scar for a Scar,2,Generic,,Deck,Generic Action - Attack,0,3,2,true,C,C,1HP|UPR|WTR,1HP397,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP397.webp
fBjC6dqfrGN9TG7Whh9TR,Scar for a Scar,3,Generic,,Deck,Generic Action - Attack,0,2,2,true,C,C,1HP|UPR|WTR,1HP398,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP398.webp
t6JCJM8LbB8DcqTwHj7Mk,Scar Tissue,1,Assassin|Warrior,,Deck,Assassin / Warrior Attack Reaction,0,,2,true,C|R|P,C,FNG|GEM|HNT|SAR|WOD,FNG015,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FNG015.webp
GHfNcPpwFnQttfmWMDq86,Scar Tissue,2,Assassin|Warrior,,Deck,Assassin / Warrior Attack Reaction,0,,2,true,C,C,HNT,HNT209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT209.webp
KjLnGJk9WwJKDbRtpBRKG,Scar Tissue,3,Assassin|Warrior,,Deck,Assassin / Warrior Attack Reaction,0,,2,true,C,C,HNT,HNT210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT210.webp
HQpCLnmftkcKMJrjjczGK,Scarf for a Scarf,1,Generic,,Deck,Generic Action - Attack,0,4,2,false,P,P,LSS,LSS019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LSS019-RF.webp
DDNkGQ7L9kNzzFthTtTKH,Scattering Conflux,1,Illusionist,Lightning,Deck,Lightning Illusionist Action - Attack,2,7,3,true,R,R,AZS|OMN,AZS012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AZS012.webp
jktJDQ97DD6rnkQjhNdD8,Scepter of Pain,,Runeblade,,Weapon,Runeblade Weapon - Scepter (1H),,,,true,R,R,DTD,DTD210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD210.webp
G7MWPzRtWqBpdW7K8MQDd,Schism of Chaos,3,,Chaos,Deck,Chaos Resource - Gem,,,,true,F,F,HNT,HNT000,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT000-RF.webp
9PJ9CMqcgnDMFTR7WW8wq,"Scooba, Salty Sea Dog",2,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Ally,0,4,,true,R|P|V,R,LGS|SEA,LGS407,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS407-RF.webp
cGDjfwq76gpNQpWDMtLt9,"Scorpio, Comet Tail",,Runeblade,Lightning,Weapon,Lightning Runeblade Weapon - Sword (2H),,1,,true,B|C|P,B,GEM|OMN|SBA,GEM143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM143-CF.webp
9hDNGJWktKbqR8bFFzmMf,Scour,3,Wizard,,Deck,Wizard Action,X,,3,true,M,M,EVR,EVR124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR124.webp
rhGfKbpkJHqwTK6rJDcwK,Scour the Battlescape,1,Generic,,Deck,Generic Action - Attack,0,3,2,true,C,C,WTR,WTR194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR194.webp
KNC7HLkhjBqq6jMLBJ6fG,Scour the Battlescape,2,Generic,,Deck,Generic Action - Attack,0,2,2,true,C,C,WTR,WTR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR195.webp
CBWFq7pbJbWfwGPNFRwpN,Scour the Battlescape,3,Generic,,Deck,Generic Action - Attack,0,1,2,true,C,C,KSU|RNR|TEA|WTR,KSU026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/KSU026.webp
kH9PnLPwkjrBjBPWR7FBq,Scout the Periphery,1,Generic,,Deck,Generic Action,0,,2,true,C,C,AAZ|AZL|OUT|RIP|SAZ,AAZ022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAZ022.webp
7WFnnN9jPJ8cpCzrKkwcG,Scout the Periphery,2,Generic,,Deck,Generic Action,0,,2,true,C,C,OUT|RIP,OUT226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OUT226.webp
rfzK67PqGLCLKL6w8GhLp,Scout the Periphery,3,Generic,,Deck,Generic Action,0,,2,true,C,C,AZL|OUT,AZL026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AZL026.webp
mTbrkkQFPRjRGNJMPtF7Q,Scouting Shot,1,Ranger,,Deck,Ranger Action - Arrow Attack,0,4,3,true,C,C,SEA,SEA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA109.webp
czpGHfkkmgF6kFCQjfcC8,Scowling Flesh Bag,,Brute,,Equipment,Brute Equipment - Head,,,2,true,P|L,P,DTD|FAB,DTD200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD200-RF.webp
PBhph96BBWgk6khphzBJM,Scramble Pulse,1,Mechanologist,,Deck,Mechanologist Action - Attack,2,5,3,true,R,R,DYN,DYN095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN095.webp
Bqj7zQj6nRg69nWJpqhdG,Scramble Pulse,2,Mechanologist,,Deck,Mechanologist Action - Attack,2,4,3,true,R,R,DYN,DYN096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN096.webp
z6fwbc9tNttQCzDHGtCFP,Scramble Pulse,3,Mechanologist,,Deck,Mechanologist Action - Attack,2,3,3,true,R,R,DYN,DYN097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN097.webp
bRdLNzkL7pJQrQJMDgNqk,Scrap Compactor,1,Mechanologist,,Deck,Mechanologist Action - Attack,0,3,3,true,C,C,EVO,EVO129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO129.webp
zrDknmgJBBdDgbnf7HqzG,Scrap Compactor,2,Mechanologist,,Deck,Mechanologist Action - Attack,0,2,3,true,C,C,EVO,EVO130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO130.webp
KQpFGWBFTN6kKBFwGCwqK,Scrap Compactor,3,Mechanologist,,Deck,Mechanologist Action - Attack,0,1,3,true,C,C,EVO,EVO131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO131.webp
BTh7CrHFccLPDQBzLccbw,Scrap Harvester,1,Mechanologist,,Deck,Mechanologist Action - Attack,3,6,3,true,C,C,EVO,EVO132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO132.webp
NM9KMB9gpbC6dQQqKm9kC,Scrap Harvester,2,Mechanologist,,Deck,Mechanologist Action - Attack,3,5,3,true,C,C,EVO,EVO133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO133.webp
RHjPhrMkPMDrNghTztTzc,Scrap Harvester,3,Mechanologist,,Deck,Mechanologist Action - Attack,3,4,3,true,C,C,EVO,EVO134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO134.webp
tJDKNg7fm6FHNcCtjznN8,Scrap Hopper,1,Mechanologist,,Deck,Mechanologist Action - Attack,0,3,3,true,R,R,EVO,EVO108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO108.webp
njDMNcdpbzTGfhDQmFPdq,Scrap Hopper,2,Mechanologist,,Deck,Mechanologist Action - Attack,0,2,3,true,R,R,EVO,EVO109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO109.webp
LJtbJgTpWKcpwLmPRgDMr,Scrap Hopper,3,Mechanologist,,Deck,Mechanologist Action - Attack,0,1,3,true,R,R,EVO,EVO110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO110.webp
TnFgmkTHkFTnhCfDCtTwQ,Scrap Prospector,1,Mechanologist,,Deck,Mechanologist Action - Attack,0,3,3,true,C,C,EVO,EVO135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO135.webp
q68ThQwdMntNzPqwkwhC7,Scrap Prospector,2,Mechanologist,,Deck,Mechanologist Action - Attack,0,2,3,true,C,C,EVO,EVO136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO136.webp
w7tg6Pd8qbmgTCznmqtwM,Scrap Prospector,3,Mechanologist,,Deck,Mechanologist Action - Attack,0,1,3,true,C,C,EVO,EVO137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO137.webp
CQpHCDTdJdmJgn8hGJrgq,Scrap Trader,1,Mechanologist,,Deck,Mechanologist Action,0,,2,true,M,M,EVO,EVO101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO101.webp
rqcKnqMqChqrkHbDTPWPR,Scrub the Deck,3,Pirate,,Deck,Pirate Action,0,,3,true,R,R,SEA,SEA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA147.webp
gKgfQDwNnGH8GtfL9RkPG,"Scurv, Stowaway",,Pirate|Thief,,Hero,Pirate Thief Hero - Young,,,,false,R|P,R,HER|SEA,HER142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HER142-RF.webp
CN9QrzcRcRDrRhPRqJCwk,Scuttle the Canal,1,Assassin,,Deck,Assassin Action - Attack,0,3,3,true,C|P,C,AAC|GEM|HNT,AAC017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC017.webp
Mg77gjkkQbDzcK6cQfBGf,Scuttle the Canal,2,Assassin,,Deck,Assassin Action - Attack,0,2,3,true,C,C,HNT,HNT048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT048.webp
FH6ffcgjbnGTRQTtwwWGh,Scuttle the Canal,3,Assassin,,Deck,Assassin Action - Attack,0,1,3,true,C,C,HNT,HNT049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT049.webp
gMWRNPMTzMTfCqzFGkbTG,Scuttle Toes,,Necromancer,,Equipment,Necromancer Equipment - Legs,,,0,true,R,R,PEN|SGB,PEN155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN155.webp
D6fPnQdQ7FKpWDB9ktTJ6,Sea Floor Salvage,3,Pirate,,Deck,Pirate Action,0,,3,true,R,R,SEA,SEA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA146.webp
q6JzqgbQgM8DB8tgcfc6B,Sea Legs,2,Generic,,Deck,Generic Action - Attack,3,6,3,true,M|P,M,FAB|SEA,FAB341,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB341-CF.webp
hqP98JGRBnqGr9QnPCmHC,Sealace Sarong,,Ranger,,Equipment,Ranger Equipment - Legs,,,2,true,P|L,P,FAB|SEA,FAB338,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB338-GF.webp
jqRDtJRT9rF7rwC6pdfJD,Searing Emberblade,,Ninja,Draconic,Weapon,Draconic Ninja Weapon - Sword (2H),,3,,true,T|C|P,T,FAB|FAI|LGS|SFA|UPR,FAB147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB147-GF.webp
f7Gk6PJDmMhpGpGjpp866,Searing Gaze,1,Warrior,Draconic,Deck,Draconic Warrior Attack Reaction,0,,2,true,C,C,FNG|HNT,FNG016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FNG016.webp
MQ6FHQhJGFpMdrFHgfPQD,Searing Ray,1,,Light,Deck,Light Action - Attack,1,4,2,true,C,C,DTD,DTD097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD097.webp
WWnjTMBz9qJNpHmNgdRN9,Searing Ray,2,,Light,Deck,Light Action - Attack,1,3,2,true,C,C,DTD,DTD098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD098.webp
cmgTkM7PKHKtkLHkJPDPk,Searing Ray,3,,Light,Deck,Light Action - Attack,1,2,2,true,C,C,DTD,DTD099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD099.webp
GWJzpmmcLCPm6bbfM8zR9,Searing Shot,1,Ranger,,Deck,Ranger Action - Arrow Attack,0,4,3,true,C,C,1HP|ARC|RIP|SAZ,1HP249,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP249.webp
bPpNFbJnhrLkgqjMRRFJp,Searing Shot,2,Ranger,,Deck,Ranger Action - Arrow Attack,0,3,3,true,C,C,1HP|ARC,1HP250,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP250.webp
JmQpWjPbn6JmmppNRDprh,Searing Shot,3,Ranger,,Deck,Ranger Action - Arrow Attack,0,2,3,true,C,C,1HP|ARC,1HP251,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP251.webp
67PfThWHNmFmMj68D7WLf,Searing Touch,1,,Draconic,Deck,Draconic Action - Attack,1,3,3,true,C,C,UPR,UPR099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR099.webp
MmJd7JwGC8rjPmLNLPCCW,Seasoned Saviour,,Guardian,,Equipment,Guardian Equipment - Off-Hand,,,3,true,M|V,M,DYN,DYN026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN026.webp
PjwhnN8B6FghrjRmGwhnJ,Second Strike,1,,Lightning,Deck,Lightning Action - Attack,0,3,2,true,C,C,AUA|ROS|SBA,AUA016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA016.webp
drmRFDLhKw6b7JBJdfWkM,Second Strike,2,,Lightning,Deck,Lightning Action - Attack,0,2,2,true,C,C,ROS,ROS102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS102.webp
wdT9WhkFKfwrHdJMWWcDQ,Second Strike,3,,Lightning,Deck,Lightning Action - Attack,0,1,2,true,C,C,ROS,ROS103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS103.webp
TkkhfhFwwKKBFRb8TF6cW,Second Swing,1,Warrior,,Deck,Warrior Action,1,,3,true,C,C,DVR|MON|MPW,DVR010,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DVR010.webp
PqwWTC8WTQccwfcNwtjNT,Second Swing,2,Warrior,,Deck,Warrior Action,1,,3,true,C,C,MON,MON117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON117.webp
Chqpmcpccgmfb7wh7jrdh,Second Swing,3,Warrior,,Deck,Warrior Action,1,,3,true,C,C,MON,MON118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON118.webp
HFtcFTzQwfjNwk89mLRjD,Second Tenet of Chi: Moon,3,,Mystic,Deck,Mystic Action - Attack,3,5,3,true,R|P,R,LGS|MST,LGS301,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS301-RF.webp
